mention_text,lat,lon,valid
Wadi ash Shabirinah area,11.584115982055664,2.368364095687866,1
Horodyski,50.9585,23.43715,1
Wisconsin-Milwaukee Milwaukee,43.041072845458984,-87.909423828125,1
Lake Keilambete,-38.20670700073242,142.8793182373047,1
Pleurocapsales Solentia,-1,-1,0
California,37.254669189453125,-119.61727905273438,1
Granada Basin,37.176483154296875,-3.5979371070861816,1
Bivalvia Sipuncula Ostra,57.11622619628906,43.573638916015625,1
Dutch North Sea,51.5159276507211,0.484119249948009,1
California-Davis Shields Avenue,38.5398704,-121.7522438,1
Aldabra western Indian Ocean,-31.2706594411665,115.496339510901,1
Qinglong,40.40760040283203,118.94969940185547,1
southern margin Prieska area,-30.50389,25.96892,1
Multi-Isotope Imaging Mass Spectrometry Workshop Cambridge Massachusetts,42.36524963378906,-71.10501861572266,1
Little Darby Island Exuma Archipelago Bahamas,23.49442,-75.69683,1
Sweden Conclusions The,59.83329,17.63636,1
Dead Sea area Israel,31.5,35.5,1
Horseshoe Harbor Stromatolites The Horseshoe Harbor,47.47407150268555,-87.82205200195312,1
Western Australia Logan,-32.7017707824707,117.78258514404297,1
Santa Rosa de Viterbo Sao Paulo State Brazil,-21.471229553222656,-47.36216354370117,1
Science Pervomayskaya Street Syktyvkar Russia,61.66844,50.82865,1
Alaska and Russia,57.20115,65.42571,1
Eleuthera,25.562301635742188,-76.71871185302734,1
Ludlovia,-1,-1,0
southwest of the Taoudenni Basin,22.677522659301758,-3.9783260822296143,1
Epiphyton,-1,-1,0
Limbla syncline region,-23.906143188476562,135.30787658691406,1
Republic of South Africa,-28.996320724487305,25.087142944335938,1
Neri R. Bellanca A. and Riding R.  Carbonate,39.743194580078125,-107.34558868408203,1
northern Slave province Northwest Territories Canada,63.58796310424805,-118.12918853759766,1
Turkana Basin Northern Kenya,3.1253,35.60002,1
Catamarca province Argentina,-27.336963653564453,-66.943115234375,1
Shatang and Miaomen,27.478059768676758,112.32083129882812,1
Alphaproteobacteria,-1,-1,0
North and South China Block,44.38739776611328,-69.59387969970703,1
Menlo Park California USA,37.45322036743164,-122.18321990966797,1
axial growth region,63.13799285888672,-92.45469665527344,1
Lee Stocking Island,23.533000946044922,-75.76699829101562,1
lake Turkana Kenya,3.1253,35.60002,1
Roubidoux Jefferson City and Cotter Formations,38.57691192626953,-92.17486572265625,1
west Hubei,30.973257064819336,112.27621459960938,1
Pentecost Riding,-15.758964538574219,168.19302368164062,1
Aravalli India,12.078149795532227,79.13050079345703,1
Andros Island,24.68657875061035,-78.05005645751953,1
Eclipse and North Bylot,73.24507141113281,-78.66942596435547,1
Lake Ngakoro,-38.364952087402344,176.36778259277344,1
Frying Pan Lake Fig,-36.6024,174.67598,1
Renalcis,45.96399,12.68061,1
Sphaerina,-1,-1,0
Circum-Tibetan Plateau Basin and Range System,33.380393981933594,87.53812408447266,1
Canning Basin Western Australia,-31.98896026611328,115.53610229492188,1
Event Layer Event Layer AMAZON,47.22212600708008,5.097236156463623,1
Cay Bahamas,23.64954,-74.83692,1
Northwest Sahara Centre,24.493310928344727,87.37152099609375,1
Sarg,-1,-1,0
ConophytonColonnella Assemblage Zone,41.62282943725586,-84.3280029296875,1
Lost Cabin Springs,43.28714370727539,-107.63288116455078,1
Napier Range,-40.34054,175.87989,1
South Africa Young,-33.9146,25.57504,1
Pemba,-12.967242240905762,40.51189041137695,1
Hartville Uplift eastern Wyoming,42.99962615966797,-107.55144500732422,1
Kazput carbonates Western Australia,-25.46647071838379,122.18177795410156,1
south Anhui,31.823959350585938,117.23145294189453,1
Canning basin Playford,-13.822681427001953,131.83438110351562,1
Yellowstone National Park Wyoming,44.662296295166016,-111.09981536865234,1
Mexico the United States and Kenya,0.5570549964904785,37.843997955322266,1
Watters,40.75641632080078,-80.0223159790039,1
Russia Received September,61.667030334472656,99.09856414794922,1
Frisia,53.088768005371094,5.867493152618408,1
Northern Territory and Queensland,-22.56705093383789,144.5458526611328,1
Verecchia,42.03589,13.24831,1
Science Vrije Universiteit Amsterdam Netherlands Marine Microbiology Biogeochemistry Department Royal Netherlands Institute,52.332977294921875,4.8669939041137695,1
eastern California and Canada,62.5742073059082,-96.60790252685547,1
Warrawoona Grp Australia Fig Tree Grp,-33.03179931640625,148.75120544433594,1
semirestricted Udaipur Epicontinental Sea,24.576114654541016,73.70050048828125,1
Al-Khiran Kuwait,29.331201553344727,47.57773208618164,1
Chennai,13.06695556640625,80.16929626464844,1
Dar Cheikh area,33.57118,-7.61218,1
McFadden Peak quadrangle,33.91017150878906,-110.96560668945312,1
Belcher Islands Canada,56.33300018310547,-79.5,1
Kimberley and Crowhurst Groups,-28.737810134887695,24.766210556030273,1
Taiping,-1,-1,0
Changcheng System,26.561861038208008,94.4395751953125,1
Missouri,38.36750030517578,-92.47724151611328,1
Lake Samra - Lake Lisan,31.97673,36.00569,1
Mans France,45.211341857910156,3.9722259044647217,1
what is now Wyoming Colorado and Utah,39.32378005981445,-111.67822265625,1
Jussieu Paris France,48.846065521240234,2.3548009395599365,1
Perissinotto R. Bornman,-1,-1,0
Perthisot,-1,-1,0
Sciences Indiana State University Terre Haute Indiana USA Adverse,39.47118377685547,-87.40998077392578,1
Canning Basin of Western Australia,-25.46647071838379,122.18177795410156,1
Highborne Cay Exumas Bahamas,23.58231,-75.81817,1
East Asia,-6.19307,106.70036,1
North China,36.55937194824219,103.75334930419922,1
Geology Department Milwaukee Public Museum Milwaukee WI,43.04072570800781,-87.92156982421875,1
Clinton Creek,64.41047668457031,-140.6104278564453,1
Princeton New Jersey Princeton University Press,40.34233856201172,-74.65603637695312,1
South Stromatolite Lake,-0.83362,36.34761,1
Space Exploration Arizona State University Tempe AZ USA Australian Centre,33.42100143432617,-111.93299865722656,1
Truswell,-1,-1,0
Australia Nature,-25.728103637695312,134.4901885986328,1
Chongyang Hubei Province South China,29.555370330810547,114.0389175415039,1
Salgada Brazil,-11.451024055480957,-39.188232421875,1
Dharamsala,32.20840072631836,76.3413314819336,1
Mount Russell,36.59010314941406,-118.29082489013672,1
buildups northern Anabar region  Lithol,73.18737030029297,113.57565307617188,1
Eastern Andros Island Bahamas,25.08076,-77.30907,1
Nova Scotia,45.00316619873047,-63.606719970703125,1
Hijar Basin Southeast Spain Lacustrine,40.390106201171875,-3.554382085800171,1
Australia Grey,-30.663610458374023,115.13390350341797,1
Bahamas H,25.04659,-77.3766,1
Springer-Verlag Berlin,52.50147247314453,13.402316093444824,1
San Pedro Basin,4.757108211517334,-6.642682075500488,1
Tepee Buttes Colorado,38.58678436279297,-104.66851043701172,1
Bertrand-Sarfati J.,40.52814483642578,-99.63384246826172,1
Horridonia,43.2505,13.51384,1
Ma'antang and Tianjingshan,42.17235565185547,-71.6050033569336,1
Suosaari,59.80668640136719,30.386127471923828,1
Meeresforschung Bremerhaven Germany,53.538787841796875,8.583379745483398,1
eastern Ontario and southwestern Quebec,53.00480651855469,-70.77838134765625,1
northern part of Western Australia,-25.46647071838379,122.18177795410156,1
Alaska and the Ural Mountains,60,60,1
southern zones of the basin,-37.85596466064453,145.3186798095703,1
Buntsandstein,-1,-1,0
Anabar Massif,59.64264,29.80519,1
southeastern margin of the Yangtze Platform,31.96123695373535,120.82371520996094,1
Makran,25.305410385131836,60.64107894897461,1
Ga Woodiana,32.64828872680664,-83.44437408447266,1
Sanyoudong Group eastern Guizhou Fig,30.664690017700195,117.49141693115234,1
Pilbara region,-21.000038146972656,119.4999771118164,1
central India,22.56954574584961,88.35511016845703,1
Isua Greenland,74.75653076171875,-41.3934326171875,1
Bucegi Mountains Southern Carpathians Romania,45.83976745605469,24.98456573486328,1
Sharma,28.02174949645996,35.26976776123047,1
Northwest China,36.79999923706055,95.80000305175781,1
Hamelin Pool Western Australia Logan,-26.441110610961914,114.34940338134766,1
Resource Engineering Kensington WA Australia Institute,-31.982389450073242,115.8844985961914,1
Bangemall Basin,-24.209529876708984,116.45549774169922,1
Mount Kidder  Formed,39.780521392822266,-94.1031723022461,1
Southern Urals and Siberia,49.38407,45.54702,1
Norton New York,40.71304702758789,-74.00723266601562,1
Shatan,-1,-1,0
Kanin Peninsula,67.79883575439453,44.97340774536133,1
Russia,61.667030334472656,99.09856414794922,1
Bas-Congo Democratic Republic of Congo and South Gabon,-0.6010980010032654,11.789278984069824,1
Northwest China The,36.79999923706055,95.80000305175781,1
northeastern Mexico : in Bertrand-Sarfati J.,40.82207489013672,-86.11548614501953,1
intergenic spacer region,63.13799285888672,-92.45469665527344,1
Saratoga Springs New York,43.08323287963867,-73.7847671508789,1
Himachal,31.923566818237305,77.23621368408203,1
northern Yukon Canada,60.719688415527344,-135.0522918701172,1
Shell Mountain and Canyon Creek,40.85472106933594,-122.53146362304688,1
Borrego California and Sinai Israel,33.252933502197266,-116.37483215332031,1
central and South Australia,-30.10816192626953,135.8317413330078,1
foreland basin,33.0110395002572,-97.2689859997797,1
Yellowstone National Park United States,44.662296295166016,-111.09981536865234,1
Jefferson City and Cotter Dolomites,46.41865921020508,11.872895240783691,1
Great Basin,40.66699981689453,-117.66699981689453,1
proto-Mediterranean Sea,36.265716552734375,12.310820579528809,1
Siedlecka,50.08508,20.86922,1
Yangtze,31.96123695373535,120.82371520996094,1
Iz ` yayu River,65.10579681396484,56.98149871826172,1
Gaoyuzhuang Conophyton,-1,-1,0
northwest of Wesselbron S,-27.85370445251465,26.36478614807129,1
central and southern Australia,-25.728103637695312,134.4901885986328,1
Salgada Rio de Janeiro,-22.901447296142578,-43.178916931152344,1
Kanowna area Eastern Goldfields,-28.476945877075195,151.7052764892578,1
Algeria Bertrand-Sarfati,36.73644,3.05806,1
Terceira Azores,38.72379684448242,-27.2110538482666,1
Minnesota Minneapolis,44.97748565673828,-93.26436614990234,1
microbial buildups Logan,37.84600830078125,-81.98931121826172,1
Walde  Dardenne,38.76350021362305,-90.73564910888672,1
Alexander Hills Death Valley Region eastern California,36.57857894897461,-118.2919921875,1
Miami Rickenbacker Causeway Miami Florida USA,25.775083541870117,-80.1947021484375,1
Bandla,30.185253143310547,79.17465209960938,1
Space Sciences Peking University Haidian Beijing China,39.95933151245117,116.29844665527344,1
Arnscheidt J.,-1,-1,0
Strelley Pool,52.97200012207031,-1.2450000047683716,1
adjacent Jingouhe,6.50384,3.38227,1
Gruta,53.46136474609375,18.968061447143555,1
benthic microbial communities Palaios,39.053428649902344,-9.099908828735352,1
Laurentian craton,46.464359283447266,-80.96831512451172,1
Ghaap group Republic of South Africa,-26.10006,28.00094,1
Faure Island,-25.8490047454834,113.8888168334961,1
Mttnchen Germany,48.13912582397461,11.580219268798828,1
east of the Adirondxk Dome,44.28728103637695,-73.98509979248047,1
Sciences Nanjing China Geosciences Environnement Toulouse Universite,32.058380126953125,118.79647064208984,1
Sayano-Baikal region,56.26086,90.54073,1
Shark Bay Hamelin Pool  Western Australia,-26.441110610961914,114.34940338134766,1
southern Almeria,36.84009552001953,-2.4679040908813477,1
California Riverside CA USA,33.980533599853516,-117.37702178955078,1
Brittany Plouzane France,48.38172149658203,-4.62034797668457,1
Pilbara Australia,-21.000038146972656,119.4999771118164,1
South Carolina Columbia,34.00928497314453,-81.03709411621094,1
Highborne Cay Exuma Sound,23.58231,-75.81817,1
Tunnel Creek,37.571495056152344,-121.62022399902344,1
lithistid sponges Calathium,-1,-1,0
Cambridge,42.36524963378906,-71.10501861572266,1
The Tahiti,-17.54256,-149.5391,1
Bositra,45.52802,9.40418,1
Kaiwen Ta,16.06313,106.60066,1
Yangshen,24.24168,120.63355,1
Bights Middle Bight,-33.299495697021484,130.0556640625,1
northwestern Ontario Canada,51,-91,1
southern Guizhou South,30.664690017700195,117.49141693115234,1
Zuodeng,-1,-1,0
Ziliqian,-1,-1,0
Uchur-Maya region,55.31169,89.82023,1
Randville and Kona Dolomites,46.41865921020508,11.872895240783691,1
Miri Sarawak Malaysia,4.399242877960205,113.99484252929688,1
Hottenrode,51.38459777832031,9.941399574279785,1
Vachard,-1,-1,0
Big River,34.13374328613281,-114.36145782470703,1
western margin of the basin,-37.85596466064453,145.3186798095703,1
Georgina Basin central Australia,44.253509521484375,-79.31803131103516,1
Washington Seattle WA,47.60322952270508,-122.33027648925781,1
Lusitanian Basin Portugal,38.59282,-8.92589,1
Caldera Lakes Tonga and Implications,-21.175479888916016,-175.19027709960938,1
terminal Karatavian,27.73718,-107.6415,1
Great Slave,61.80100631713867,-113.7847671508789,1
Zabrodin,51.04999923706055,50.883331298828125,1
Sanya China,18.252479553222656,109.51209259033203,1
Langgun Island,64.14721,-21.9424,1
West Congo basin,-2.8771510124206543,23.654895782470703,1
Shark Bay northwest Western Australia Hydrology and Water Resources Symposium,-25.46647071838379,122.18177795410156,1
Barris Sergipe  Nordeste,-10.910599708557129,-37.059898376464844,1
Young Drive East University,33.6542959674439,-84.4896768590633,1
Northern Ireland,54.60890579223633,-6.694922924041748,1
Dead Sea Fault Escarpment,31.5,35.5,1
Philippot P.  Microbially,45.23338317871094,4.348028182983398,1
Shark Bay Australia Logan,-27.643611907958984,153.10751342773438,1
Peru Shelf Piper,-11.14561,-73.04357,1
CALIFORNIA,37.254669189453125,-119.61727905273438,1
Seaview,46.3311882019043,-124.05392456054688,1
Sciences Botanicheskaya Street Moscow Russia Umea Plant Science Centre Department,63.82887268066406,20.25666618347168,1
Sprachta,-1,-1,0
Alamos National Laboratory Los Alamos NM USA Received December,35.88194274902344,-106.30772399902344,1
Geology Qatar University Qatar Received February,25.30785,51.47287,1
Petroff,-1,-1,0
Alberta Basin Canada,62.5742073059082,-96.60790252685547,1
east of Lake Rudolf Kenya,-0.28361,36.07245,1
southeastern Siberia,60,105,1
Guerrero Negro Mexico,27.991819381713867,-114.17264556884766,1
Mamet Mattielli,44.31829071044922,0.7515349984169006,1
Beijing China,39.907806396484375,116.3975830078125,1
Lake Salda and Microbial Influences,37.54974365234375,29.683170318603516,1
northwestern China,42.05439376831055,-87.6957778930664,1
Black Cape,48.13840866088867,-65.821533203125,1
Canning Basin Western SHEN Australia,-25.728103637695312,134.4901885986328,1
east of South Australia,-30.10816192626953,135.8317413330078,1
Hiroshima Japan,34.3897819519043,132.4409637451172,1
Miaomen Shen,9.76449,8.94077,1
lithistid sponge-calcimicrobial Epiphyton,-1,-1,0
continental United States,41.1002082824707,-84.26602935791016,1
pelitic basin,44.29499,20.84743,1
Qibli Red Sea Monty,24.7188,34.14176,1
Dingo Gap Tunnel Creek Fig,44.55985641479492,6.075870037078857,1
northern Guizhou,30.664690017700195,117.49141693115234,1
Conophyton Vacerrilla,-1,-1,0
Industrial Microorganisms Budapest Hungary,47.49814,19.04055,1
Pavilion Lake Microbialites,50.86677169799805,-121.74191284179688,1
Barberton Mountain Land South Africa,-26.09458,28.45259,1
Laser-Raman,29.957599639892578,74.96309661865234,1
northeast side of the island,32.74614334106445,-97.3119125366211,1
basin Stromatolite Diversity Acritarch Diversity,44.29499053955078,20.84742546081543,1
Braga,41.551761627197266,-8.422903060913086,1
Liangshuijing and Yangdi,24.479778289794922,118.42804718017578,1
reef complexes Playford,-13.822681427001953,131.83438110351562,1
South and Central Flinders Zones,-38.47393035888672,145.0189666748047,1
WESTERN AUSTRALIA,-25.46647071838379,122.18177795410156,1
Rifbya,-1,-1,0
Massachusetts Amherst North Pleasant Street Amherst,42.3786538788379,-72.5199429624381,1
Weisser,-1,-1,0
northwestern Canada,62.5742073059082,-96.60790252685547,1
Renqiu,38.711639404296875,116.09954071044922,1
River Piedra,36.81147003173828,-119.38349914550781,1
northwestern Finland,60.16981,24.93813,1
Garhawal Kumaon and Pithroragarh,29.583702087402344,80.21530151367188,1
north Anhui Province,31.823959350585938,117.23145294189453,1
Windjana Gorge area,-22.61517333984375,27.4329891204834,1
Big Pond,-1,-1,0
The Hague Grey K.,52.08282,4.31634,1
Reggio Emilia Modena Italy Funding,44.62528,10.91326,1
Sciences USA  Proceedings,39.50355529785156,-99.01830291748047,1
Mechanical Engineering Building,29.720129013061523,-95.40033721923828,1
Alaska,64.14449310302734,-152.27976989746094,1
Niuafoou Island Tonga,-15.597931861877441,-175.63653564453125,1
New York,40.71304702758789,-74.00723266601562,1
WT Lake Ngakoro and Lake Rotokawa,-38.06703,176.36676,1
Lagoa Salgada,-6.120274066925049,-35.48107147216797,1
Panopea,-41.63385,-65.02988,1
Hambast,-34.0564,18.67745,1
St. Jerusalem Israel Received December,31.77251,35.17264,1
Lake Socompa Argentina Lacustrine Stromatolites,-24.45205307006836,-68.28982543945312,1
Camoin,43.32146453857422,5.552774906158447,1
Upper Buntsandstein and Middle Muschelkalk,41.59000015258789,-94.69499969482422,1
Kakkarhatti-Kunihar Road,-1,-1,0
Oznur Tepe,8.97117,8.2667,1
Grotzinger,-1,-1,0
Bingham,52.949851989746094,-0.9566609859466553,1
Northern Eurasia,49.9998779296875,79.99994659423828,1
Mountain,-1,-1,0
several basins,11.37022,-4.32672,1
Lee Stocking Island Site Table,23.533000946044922,-75.76699829101562,1
rift basin,37.285335540771484,-81.6712875366211,1
Madrid Spain,40.416690826416016,-3.700345993041992,1
Cao,-16.507814407348633,13.072635650634766,1
Foclce,43.03548,13.15697,1
ITS region,63.13799285888672,-92.45469665527344,1
Germany Fig,51.093116760253906,10.380215644836426,1
southwestern Germany,51.093116760253906,10.380215644836426,1
Lake Van,38.64491653442383,42.95254135131836,1
Antarctic,-85.13069915771484,-113.85982513427734,1
Narbonne,43.18356704711914,3.0040180683135986,1
see a region,63.13799285888672,-92.45469665527344,1
Taoudenni Basin,22.677522659301758,-3.9783260822296143,1
Casey Falls,41.4605598449707,-75.84889221191406,1
Viterbo,42.417381286621094,12.104853630065918,1
Kigoma Tanzania Stromatolite,-4.88615,29.63832,1
Golden CO USA,39.749671936035156,-105.21601867675781,1
Gulf of California,26.768165588378906,-110.82115173339844,1
basin Groves,44.29499,20.84743,1
Tunnel Creek Napier Range,-45.47683,169.35423,1
Spitsbergen and East Greenland,74.75653076171875,-41.3934326171875,1
northern Hungary Hips Haas,46.66424,21.28769,1
Kagamiyama Higashihiroshima Hiroshima Japan,34.396339416503906,132.73150634765625,1
Massachusetts Amherst,42.37580490112305,-72.5198745727539,1
Dinas Powys,51.434425354003906,-3.2192370891571045,1
Saudi Arabia and Egypt,24.69497,46.72413,1
eastern Patagonia,-34.78229,-58.25664,1
Caours,50.129615783691406,1.8821179866790771,1
Cuatro Cienagas Mexico Bonilla-Rosso,26.98713,-102.067,1
Michigan,44.87479782104492,-85.7309799194336,1
Schopf,48.02824401855469,12.38899040222168,1
Dongzhi,30.096630096435547,117.02765655517578,1
Sprinkle,-1,-1,0
Poludia,-1,-1,0
Raiswell,-1,-1,0
Mt. Shields mudstones and Mt. Shields,45.82075119018555,-110.55003356933594,1
Elkershausen,51.42312240600586,9.892335891723633,1
Rep.,-6.590818881988525,139.42552185058594,1
Grey K.  Stromatolites,44.32233810424805,-80.75252532958984,1
UK Abstract Secular,53.937034606933594,-2.5179998874664307,1
Black Sea,43.36325454711914,28.072158813476562,1
Sydney,-33.873199462890625,151.2095947265625,1
Coniform Stromatolites Physica Amsterdam A,52.373165130615234,4.890659809112549,1
Agricultural Research New Delhi,28.643390655517578,77.115478515625,1
Pechora Urals and Pre-Urals,65.10447,57.03842,1
east shore of Walker Lake,38.64870834350586,-118.75537872314453,1
Yanshan Mts,25.06039047241211,110.30914306640625,1
Southwestern Georgina Basin,44.253509521484375,-79.31803131103516,1
Mats,-3.506330966949463,14.582599639892578,1
Hamersley,-31.84906005859375,115.80699920654297,1
southern Exuma Cays The Bahamas,23.60807,-75.90431,1
Shark Bay - wstern Australia,-25.800962448120117,113.8779525756836,1
Priroda,51.71134567260742,41.955810546875,1
north China,36.55937194824219,103.75334930419922,1
west of the Kaapvaal craton,-2.098797082901001,29.308263778686523,1
Hammond,41.60459518432617,-87.50891876220703,1
Boston MA USA,42.35899353027344,-71.05863189697266,1
Meentheena area,-21.307899475097656,120.0584716796875,1
Amsterdam,52.373165130615234,4.890659809112549,1
hot spring Yellowstone National Park,44.662296295166016,-111.09981536865234,1
Highborne Cay Exuma Bahamas W N,23.58231,-75.81817,1
Otavi series South West Africa,-19.640522003173828,17.344533920288086,1
heterogeneous Jacutophyton Gaardakia,-1,-1,0
Mauritanie Sahara Occidental,20.26905632019043,-10.329886436462402,1
Nanpanjiang Basin,44.29499,20.84743,1
siliceous region,63.13799285888672,-92.45469665527344,1
Tahiti Table,-17.54256,-149.5391,1
Brock,32.67610168457031,-97.94119262695312,1
south Gabon,0.38254,9.48861,1
Huqf area,30.0601,31.38163,1
endoevaporitic microbial niche EMISAL Fayium Egypt,26.50221061706543,29.874080657958984,1
eastern Borden Basin,51.33433151245117,0.70066899061203,1
Mahanadi,20.110000610351562,81.91000366210938,1
three stromatoliteforming locations Cape Recife,-8.05518913269043,-34.871177673339844,1
BGB basins,11.37022,-4.32672,1
BUkk Mountains Hungary,48.08300018310547,20.5,1
UV-B region,63.13799285888672,-92.45469665527344,1
Christchurch New Zealand,-43.530799865722656,172.63800048828125,1
Black Reef,-38.54369354248047,145.35426330566406,1
Carrapato Lagamar,-18.181690216064453,-46.805763244628906,1
oceanic Marmora Terrane,44.483375549316406,-77.68089294433594,1
Carribean Marine Research Centre Florida,28.59551239013672,-82.48734283447266,1
Dag Taurus Antalya Nappes Turkey,36.90261,30.54082,1
Red Sea Brachert,24.7188,34.14176,1
two outcrop areas Lost Cabin Springs,43.28714370727539,-107.63288116455078,1
Institute Bernardo Ave. Suite Mountain View CA,37.3715054879027,-122.057099582991,1
Tewari V. Seckbach J. Eds.,50.14471435546875,8.727030754089355,1
Ga-Old Carrawine Dolomite Hamersley Basin Australia The,32.64828872680664,-83.44437408447266,1
South China Block,44.38739776611328,-69.59387969970703,1
Urala,-30.64111328125,151.50115966796875,1
Shatang Guilin Guangxi South China,25.273609161376953,110.29002380371094,1
Northern Cape Province South Africa,-29.453306198120117,21.403053283691406,1
Salair region,63.13799285888672,-92.45469665527344,1
Geological Sciences Arizona State University Tempe A,33.42100143432617,-111.93299865722656,1
Perttunen,64.92465209960938,25.800098419189453,1
Emigrant Pass southern Nopah Range California,36.00607681274414,-116.0802993774414,1
Foster Green  Highborne Cay,-38.652748107910156,146.2007293701172,1
United Kingdom Communicated,53.937034606933594,-2.5179998874664307,1
Shaba Zaire,-11.64112,27.51818,1
South Africa,-28.996320724487305,25.087142944335938,1
Kimberley region ofWestern Australia,-25.46647071838379,122.18177795410156,1
Exuma Island,25.078550338745117,-77.34564971923828,1
Eberli G,48.16201,16.37524,1
Xishan,25.038450241088867,102.66481018066406,1
Western Australian Museum Perth,-31.949691772460938,115.86184692382812,1
North Stromatolite Lake Old Man Lake,49.03487014770508,-91.03655242919922,1
adjacent basin,44.29499,20.84743,1
Hammam Al Ali Oman,21.83885,59.56253,1
China Yangshuo Guangxi,24.778430938720703,110.49662780761719,1
Algeria Sahara,36.7403,3.04413,1
Wilmeth,31.977914810180664,-100.12043762207031,1
Springs,-26.256689071655273,28.441238403320312,1
Adelaidean,-1,-1,0
Bathurst Inlet,66.86214447021484,-108.093505859375,1
Prufert L.  Modem,7.025424957275391,8.590190887451172,1
Ouro Preto,-20.385616302490234,-43.50349426269531,1
Braunschweig Germany,52.26415252685547,10.526423454284668,1
Rangiroa Tuamotu Archipelago French Polynesia,-17.410491943359375,-140.95529174804688,1
deep Intermontane graben basins,52.23187255859375,12.425649642944336,1
Pacific and Atlantic,-32.07522201538086,-2.0442581176757812,1
Zurich Zurich Switzerland Department,47.367000579833984,8.550000190734863,1
Fersman  Apatity Russia Received October,67.57039,33.39394,1
RNAZater Ambion Austin TX,30.264978408813477,-97.74659729003906,1
TU Yashen,34.7208251953125,136.5052947998047,1
Upper Capitan,33.545570373535156,-105.57292938232422,1
surrounding basins Sarg,11.72677,-3.83667,1
shallow basin,44.29499,20.84743,1
Adelaide,-34.92869186401367,138.60101318359375,1
Rio Hondo,26.236345291137695,-97.58191680908203,1
western Yangtze Platform,31.96123695373535,120.82371520996094,1
Death-Valley Region Eastern California,36.57857894897461,-118.2919921875,1
Grey Pilbaria,-21.000038146972656,119.4999771118164,1
Ribeira da Biscoitos area,38.79475,-27.24948,1
Louisa Downs,-18.708580017089844,126.71209716796875,1
Melbourne Parkville Melbourne,-37.78577423095703,144.94915771484375,1
India Brazil South Africa,-25.74602,28.18712,1
eastern Ebro Basin NE Spain,40.390106201171875,-3.554382085800171,1
Geology Sonoma State University Rohnert Park CA USA Associate Editor,38.346065521240234,-122.70988464355469,1
Weston,26.10061264038086,-80.39994049072266,1
black shales basin,40.99922180175781,19.952335357666016,1
Shark bay Western Australia,-25.800962448120117,113.8779525756836,1
KakkarhattiKunihar Road,-1,-1,0
ACCEPTED MANUSCRIPT The Horseshoe Harbor,47.47407150268555,-87.82205200195312,1
Hamelin Pool of Shark Bay Western Australia,-26.536724090576172,114.52513885498047,1
Riding,48.38106155395508,11.995925903320312,1
northeastern part of the Palaeotethys Ocean  Fig,42.338958740234375,-71.08871459960938,1
Ma'aleEfrayim Cave,33.00337,-7.61454,1
Sedimentology Amsterdam Elsevier,52.373165130615234,4.890659809112549,1
Minas Gerais Brasil,-19.91864013671875,-43.935691833496094,1
Monte Romero,32.676658630371094,-16.903411865234375,1
Minor Qinling Range,33.96332931518555,107.61805725097656,1
Logan B.W  Cryptozoon,48.5403938293457,9.047715187072754,1
dolomudstone Dolomudstone km Kharighal HST,-11.662493705749512,43.35413360595703,1
Southern California,34,-117,1
EU Cluster,50.048500061035156,1.420186996459961,1
SE Nigeria,7.35298,3.89718,1
Olavarria area Figure Figure Table,-36.88741683959961,-60.31520462036133,1
Helan Mt.,46.59107208251953,-112.02040100097656,1
Lagoa Vermelha Brazil,-28.2105655670166,-51.526371002197266,1
Seaview South Africa,-34.01300048828125,25.35300064086914,1
Precordillera Oriental Basin Western Argentina,-35.19230270385742,-65.14619445800781,1
Santa Pola Alicante,38.19235610961914,-0.5551819801330566,1
western parts of the basin,-37.85596466064453,145.3186798095703,1
Baicalia Anabaria Colonnella Gongylina and Nucleella,42.87223434448242,13.86727237701416,1
distinct Shark Bay,-25.800962448120117,113.8779525756836,1
Bahamas The,24.68657875061035,-78.05005645751953,1
Fallick,-1,-1,0
Laboratoire CIBAMAR,-1,-1,0
Ginsburg  Florida Bay Rodriguez Bank,30.185211181640625,-85.7308349609375,1
Hamelin Pool Shark Bay Australia Subtidal,-26.441110610961914,114.34940338134766,1
Guizhou,30.664690017700195,117.49141693115234,1
Siberia and the Ural Mountains,60,60,1
ThUste north Germany,46.55733871459961,-95.01005554199219,1
: New York Columbia University Press,40.80732727050781,-73.96176147460938,1
northern Namibia,-26.57193,18.15085,1
La Molata,37.76784896850586,-1.3523900508880615,1
Beotian basin,44.29499,20.84743,1
Cumbrian,-1,-1,0
winward lagoon Andros Island Bahamas,24.68657875061035,-78.05005645751953,1
Science USA  Proceedings,39.50355529785156,-99.01830291748047,1
basin Fairchild Herrington,54.86634826660156,-1.4869019985198975,1
Siberian and the Far East,60,105,1
present-day Shark Bay,43.30809020996094,-74.0165023803711,1
North Pole Dome area,64.75033569335938,-147.35418701171875,1
northwestern Hebei Province,39.30455017089844,115.0048828125,1
Thouin,-1,-1,0
southeastern Alaska and the Ural Mountains,60,60,1
Exumas cays Bahamas,23.608070373535156,-75.90431213378906,1
The Netherlands Kluwer Academic Publishers,52.245643615722656,5.626969814300537,1
phototropic or phototactic BMC,43.93868637084961,-120.55810546875,1
Tarim Basin,39,83,1
Life Sciences National Central University Jhongli City Taiwan ROC Facility,24.15595,120.66614,1
Wadi Hajir,11.584115982055664,2.368364095687866,1
Booldah Province,17.09069,120.97762,1
Abolag,53.04842758178711,-8.383529663085938,1
Bero,51.099998474121094,3.533329963684082,1
